date,hosp_Alabama,hosp_Alaska,hosp_Arizona,hosp_Arkansas,hosp_California,hosp_Colorado,hosp_Connecticut,hosp_Delaware,hosp_District of Columbia,hosp_Florida,hosp_Georgia,hosp_Hawaii,hosp_Idaho,hosp_Illinois,hosp_Indiana,hosp_Iowa,hosp_Kansas,hosp_Kentucky,hosp_Louisiana,hosp_Maine,hosp_Maryland,hosp_Massachusetts,hosp_Michigan,hosp_Minnesota,hosp_Mississippi,hosp_Missouri,hosp_Montana,hosp_Nebraska,hosp_Nevada,hosp_New Hampshire,hosp_New Jersey,hosp_New Mexico,hosp_New York,hosp_North Carolina,hosp_North Dakota,hosp_Ohio,hosp_Oklahoma,hosp_Oregon,hosp_Pennsylvania,hosp_Puerto Rico,hosp_Rhode Island,hosp_South Carolina,hosp_South Dakota,hosp_Tennessee,hosp_Texas,hosp_US,hosp_Utah,hosp_Vermont,hosp_Virginia,hosp_Washington,hosp_West Virginia,hosp_Wisconsin,hosp_Wyoming
2012-10-06,32.0,2.0,0.0,2.0,208.0,14.0,0.0,2.0,1.0,0.0,35.0,0.0,0.0,35.0,0.0,18.0,0.0,0.0,37.0,0.0,22.0,0.0,32.0,0.0,23.0,36.0,0.0,20.0,37.0,0.0,58.0,16.0,0.0,0.0,2.0,0.0,3.0,5.0,0.0,,3.0,8.0,10.0,0.0,74.0,996.0,0.0,6.0,11.0,14.0,24.0,0.0,2.0
2012-10-13,30.0,4.0,0.0,1.0,290.0,10.0,0.0,6.0,1.0,0.0,42.0,6.0,20.0,60.0,0.0,32.0,3.0,3.0,28.0,0.0,68.0,30.0,18.0,0.0,24.0,25.0,4.0,28.0,36.0,0.0,69.0,13.0,0.0,0.0,3.0,0.0,11.0,9.0,38.0,,2.0,17.0,5.0,4.0,83.0,1527.0,0.0,5.0,16.0,74.0,24.0,3.0,1.0
2012-10-20,26.0,0.0,3.0,0.0,318.0,23.0,0.0,6.0,0.0,0.0,64.0,0.0,19.0,75.0,0.0,10.0,0.0,0.0,40.0,0.0,31.0,10.0,7.0,0.0,24.0,28.0,4.0,36.0,33.0,7.0,55.0,10.0,0.0,0.0,2.0,5.0,34.0,1.0,31.0,,5.0,5.0,5.0,5.0,86.0,1494.0,0.0,6.0,16.0,60.0,22.0,45.0,1.0
2012-10-27,34.0,3.0,0.0,0.0,200.0,28.0,0.0,7.0,2.0,0.0,91.0,4.0,16.0,61.0,0.0,0.0,2.0,0.0,24.0,0.0,19.0,16.0,62.0,0.0,27.0,26.0,0.0,17.0,51.0,3.0,87.0,19.0,0.0,0.0,0.0,0.0,26.0,16.0,0.0,,4.0,7.0,5.0,0.0,112.0,1626.0,0.0,6.0,18.0,65.0,28.0,32.0,1.0
2012-11-03,49.0,1.0,21.0,11.0,416.0,31.0,0.0,4.0,2.0,46.0,110.0,6.0,27.0,65.0,12.0,7.0,0.0,6.0,51.0,0.0,30.0,22.0,55.0,10.0,32.0,39.0,1.0,0.0,41.0,7.0,31.0,19.0,0.0,0.0,2.0,60.0,24.0,17.0,57.0,,8.0,7.0,4.0,6.0,154.0,2224.0,0.0,5.0,18.0,46.0,28.0,38.0,2.0
2012-11-10,62.0,3.0,2.0,14.0,479.0,19.0,0.0,13.0,0.0,35.0,165.0,1.0,21.0,73.0,7.0,11.0,8.0,3.0,30.0,0.0,28.0,9.0,46.0,11.0,41.0,44.0,5.0,31.0,12.0,7.0,52.0,19.0,0.0,0.0,3.0,4.0,45.0,17.0,66.0,,7.0,10.0,4.0,9.0,186.0,2556.0,0.0,3.0,31.0,77.0,32.0,34.0,1.0
2012-11-17,64.0,3.0,14.0,23.0,498.0,17.0,5.0,6.0,0.0,48.0,244.0,2.0,29.0,85.0,10.0,14.0,4.0,14.0,51.0,1.0,33.0,20.0,30.0,3.0,47.0,43.0,2.0,23.0,70.0,6.0,48.0,25.0,0.0,0.0,2.0,6.0,60.0,11.0,48.0,,8.0,8.0,8.0,13.0,124.0,3020.0,4.0,9.0,41.0,104.0,31.0,40.0,3.0
2012-11-24,78.0,1.0,17.0,34.0,585.0,22.0,9.0,8.0,2.0,111.0,302.0,4.0,48.0,110.0,9.0,16.0,13.0,18.0,56.0,4.0,64.0,36.0,53.0,30.0,50.0,59.0,9.0,0.0,86.0,4.0,65.0,27.0,0.0,0.0,2.0,0.0,47.0,33.0,78.0,,11.0,10.0,6.0,17.0,213.0,3916.0,0.0,10.0,48.0,152.0,25.0,30.0,1.0
2012-12-01,81.0,0.0,40.0,19.0,436.0,26.0,1.0,5.0,4.0,135.0,170.0,8.0,26.0,84.0,15.0,31.0,8.0,22.0,47.0,0.0,53.0,31.0,14.0,14.0,51.0,64.0,0.0,29.0,81.0,2.0,75.0,25.0,184.0,0.0,0.0,0.0,37.0,14.0,95.0,,12.0,9.0,10.0,17.0,201.0,3286.0,2.0,7.0,45.0,68.0,20.0,50.0,2.0
2012-12-08,109.0,1.0,99.0,10.0,565.0,23.0,7.0,6.0,2.0,131.0,239.0,12.0,25.0,115.0,19.0,36.0,11.0,20.0,50.0,0.0,36.0,37.0,14.0,0.0,59.0,55.0,0.0,24.0,92.0,5.0,79.0,18.0,254.0,0.0,0.0,0.0,41.0,28.0,99.0,,10.0,8.0,10.0,29.0,159.0,4016.0,12.0,4.0,54.0,66.0,24.0,51.0,1.0
2012-12-15,207.0,3.0,88.0,35.0,789.0,27.0,7.0,5.0,5.0,266.0,354.0,13.0,18.0,143.0,20.0,58.0,12.0,20.0,67.0,0.0,64.0,53.0,42.0,33.0,121.0,59.0,1.0,35.0,173.0,0.0,111.0,24.0,331.0,0.0,0.0,0.0,61.0,51.0,121.0,,7.0,19.0,7.0,45.0,251.0,5509.0,11.0,5.0,58.0,30.0,20.0,8.0,0.0
2012-12-22,290.0,2.0,111.0,65.0,1154.0,24.0,13.0,8.0,9.0,512.0,410.0,10.0,51.0,280.0,55.0,77.0,15.0,43.0,76.0,3.0,101.0,70.0,35.0,23.0,170.0,102.0,1.0,20.0,103.0,5.0,198.0,31.0,496.0,41.0,0.0,18.0,71.0,85.0,197.0,,13.0,19.0,13.0,99.0,407.0,7501.0,10.0,7.0,88.0,0.0,16.0,11.0,7.0
2012-12-29,228.0,4.0,48.0,45.0,1173.0,38.0,13.0,8.0,13.0,423.0,340.0,22.0,41.0,335.0,80.0,57.0,26.0,32.0,111.0,4.0,137.0,83.0,59.0,30.0,123.0,113.0,5.0,41.0,134.0,6.0,214.0,35.0,547.0,119.0,0.0,41.0,81.0,97.0,235.0,,18.0,29.0,14.0,113.0,348.0,7634.0,10.0,9.0,102.0,197.0,20.0,58.0,7.0
2013-01-05,186.0,0.0,54.0,61.0,749.0,28.0,14.0,12.0,6.0,292.0,261.0,13.0,31.0,267.0,84.0,19.0,18.0,42.0,87.0,1.0,80.0,57.0,36.0,47.0,86.0,94.0,0.0,32.0,84.0,7.0,157.0,26.0,363.0,111.0,0.0,73.0,53.0,42.0,206.0,,9.0,40.0,12.0,61.0,307.0,5875.0,0.0,8.0,108.0,122.0,17.0,18.0,4.0
2013-01-12,233.0,6.0,63.0,84.0,832.0,34.0,17.0,33.0,6.0,320.0,214.0,8.0,35.0,303.0,114.0,12.0,18.0,24.0,113.0,0.0,87.0,105.0,50.0,27.0,69.0,102.0,5.0,31.0,94.0,5.0,218.0,26.0,446.0,190.0,0.0,105.0,90.0,64.0,228.0,,6.0,78.0,15.0,112.0,434.0,6273.0,57.0,6.0,122.0,93.0,17.0,21.0,5.0
2013-01-19,304.0,7.0,117.0,107.0,930.0,42.0,21.0,26.0,4.0,457.0,173.0,20.0,56.0,386.0,193.0,39.0,32.0,51.0,140.0,7.0,160.0,89.0,78.0,75.0,85.0,98.0,5.0,34.0,127.0,11.0,227.0,34.0,389.0,271.0,3.0,145.0,173.0,78.0,274.0,,8.0,78.0,21.0,140.0,511.0,7833.0,41.0,8.0,189.0,39.0,29.0,49.0,10.0
2013-01-26,349.0,6.0,114.0,113.0,1134.0,70.0,18.0,26.0,4.0,464.0,231.0,28.0,54.0,454.0,314.0,80.0,59.0,73.0,122.0,14.0,145.0,116.0,140.0,83.0,84.0,144.0,4.0,46.0,131.0,10.0,273.0,51.0,426.0,330.0,5.0,231.0,276.0,88.0,432.0,,14.0,120.0,25.0,174.0,626.0,8762.0,3.0,11.0,220.0,148.0,44.0,124.0,12.0
2013-02-02,268.0,19.0,122.0,104.0,1028.0,91.0,34.0,26.0,2.0,510.0,259.0,26.0,61.0,476.0,308.0,92.0,68.0,98.0,181.0,25.0,157.0,144.0,156.0,115.0,88.0,190.0,15.0,66.0,142.0,13.0,255.0,55.0,532.0,376.0,6.0,332.0,256.0,63.0,493.0,,19.0,160.0,27.0,225.0,706.0,10156.0,37.0,13.0,242.0,219.0,51.0,161.0,12.0
2013-02-09,219.0,9.0,147.0,120.0,1291.0,99.0,39.0,27.0,3.0,423.0,265.0,37.0,70.0,407.0,271.0,66.0,66.0,94.0,134.0,27.0,135.0,142.0,205.0,112.0,74.0,183.0,6.0,39.0,121.0,20.0,271.0,48.0,512.0,407.0,8.0,213.0,106.0,95.0,389.0,,25.0,140.0,30.0,223.0,842.0,9459.0,67.0,15.0,233.0,176.0,56.0,158.0,13.0
2013-02-16,238.0,23.0,136.0,120.0,1416.0,116.0,45.0,35.0,1.0,375.0,254.0,49.0,86.0,388.0,263.0,81.0,74.0,76.0,135.0,41.0,113.0,161.0,208.0,143.0,71.0,223.0,12.0,45.0,145.0,18.0,285.0,63.0,528.0,341.0,11.0,210.0,104.0,110.0,372.0,,28.0,121.0,48.0,207.0,868.0,9924.0,51.0,19.0,235.0,285.0,66.0,150.0,11.0
2013-02-23,182.0,15.0,109.0,99.0,1471.0,112.0,45.0,30.0,0.0,305.0,210.0,47.0,89.0,369.0,222.0,81.0,69.0,87.0,98.0,34.0,97.0,151.0,253.0,135.0,53.0,199.0,19.0,87.0,149.0,22.0,320.0,54.0,482.0,255.0,12.0,183.0,88.0,73.0,367.0,,43.0,103.0,46.0,137.0,700.0,8530.0,33.0,14.0,201.0,271.0,68.0,147.0,10.0
2013-03-02,133.0,25.0,63.0,109.0,1350.0,103.0,26.0,28.0,0.0,176.0,122.0,43.0,82.0,351.0,169.0,80.0,64.0,63.0,82.0,34.0,72.0,124.0,189.0,147.0,45.0,151.0,19.0,72.0,202.0,26.0,263.0,47.0,343.0,176.0,14.0,148.0,79.0,78.0,301.0,,26.0,88.0,40.0,126.0,481.0,7003.0,13.0,12.0,164.0,255.0,59.0,173.0,10.0
2013-03-09,109.0,18.0,63.0,46.0,1197.0,76.0,20.0,23.0,0.0,218.0,90.0,42.0,91.0,291.0,128.0,56.0,53.0,32.0,70.0,18.0,62.0,127.0,197.0,128.0,42.0,159.0,14.0,61.0,92.0,14.0,222.0,34.0,341.0,179.0,18.0,132.0,64.0,87.0,285.0,,25.0,70.0,37.0,88.0,384.0,5974.0,33.0,15.0,124.0,233.0,40.0,169.0,7.0
2013-03-16,72.0,14.0,33.0,59.0,1059.0,65.0,13.0,14.0,2.0,176.0,75.0,32.0,67.0,314.0,101.0,71.0,36.0,21.0,66.0,15.0,41.0,111.0,151.0,127.0,39.0,110.0,14.0,30.0,84.0,14.0,201.0,32.0,381.0,104.0,11.0,113.0,58.0,63.0,200.0,,18.0,39.0,26.0,55.0,254.0,4846.0,23.0,11.0,93.0,263.0,40.0,202.0,5.0
2013-03-23,62.0,16.0,6.0,40.0,644.0,52.0,0.0,8.0,1.0,174.0,45.0,8.0,67.0,222.0,76.0,22.0,31.0,15.0,55.0,10.0,47.0,88.0,112.0,106.0,26.0,107.0,14.0,13.0,181.0,9.0,124.0,25.0,282.0,55.0,11.0,29.0,31.0,64.0,153.0,,13.0,18.0,23.0,11.0,292.0,3618.0,14.0,7.0,64.0,233.0,19.0,33.0,4.0
2013-03-30,56.0,10.0,15.0,25.0,600.0,32.0,8.0,15.0,0.0,120.0,37.0,16.0,45.0,212.0,22.0,18.0,20.0,23.0,20.0,8.0,17.0,90.0,83.0,95.0,32.0,89.0,8.0,8.0,57.0,13.0,196.0,23.0,244.0,22.0,3.0,67.0,16.0,45.0,150.0,,13.0,19.0,19.0,15.0,94.0,3186.0,15.0,8.0,62.0,125.0,18.0,52.0,5.0
2013-04-06,46.0,11.0,6.0,6.0,439.0,27.0,0.0,7.0,0.0,91.0,29.0,16.0,45.0,157.0,18.0,35.0,13.0,10.0,42.0,6.0,38.0,78.0,50.0,87.0,27.0,68.0,5.0,4.0,54.0,4.0,123.0,18.0,268.0,0.0,3.0,20.0,23.0,30.0,165.0,,11.0,13.0,12.0,13.0,24.0,2655.0,0.0,9.0,38.0,47.0,11.0,32.0,4.0
2013-04-13,44.0,5.0,0.0,0.0,424.0,24.0,0.0,3.0,0.0,46.0,15.0,7.0,46.0,76.0,0.0,21.0,4.0,7.0,8.0,4.0,60.0,67.0,13.0,49.0,27.0,53.0,5.0,11.0,50.0,0.0,84.0,10.0,292.0,0.0,3.0,0.0,4.0,28.0,130.0,,8.0,9.0,7.0,7.0,0.0,1925.0,6.0,10.0,36.0,67.0,6.0,18.0,1.0
2013-04-20,47.0,6.0,13.0,1.0,318.0,22.0,0.0,2.0,0.0,35.0,14.0,14.0,20.0,98.0,0.0,11.0,3.0,1.0,10.0,2.0,60.0,64.0,26.0,44.0,22.0,28.0,0.0,6.0,87.0,0.0,87.0,12.0,270.0,0.0,1.0,0.0,1.0,34.0,52.0,,7.0,9.0,8.0,8.0,0.0,1792.0,0.0,6.0,23.0,109.0,6.0,0.0,2.0
2013-04-27,57.0,2.0,0.0,0.0,349.0,28.0,0.0,1.0,0.0,41.0,16.0,6.0,28.0,70.0,0.0,17.0,6.0,1.0,23.0,0.0,3.0,39.0,4.0,24.0,20.0,13.0,0.0,0.0,34.0,3.0,85.0,11.0,129.0,0.0,0.0,0.0,0.0,27.0,53.0,,11.0,0.0,6.0,0.0,0.0,1062.0,0.0,5.0,3.0,30.0,4.0,0.0,0.0
2013-05-04,52.0,1.0,0.0,0.0,286.0,22.0,0.0,2.0,0.0,33.0,13.0,0.0,22.0,46.0,0.0,1.0,0.0,18.0,9.0,1.0,9.0,31.0,13.0,0.0,11.0,7.0,0.0,0.0,65.0,0.0,41.0,9.0,192.0,0.0,0.0,31.0,0.0,25.0,66.0,,6.0,0.0,2.0,0.0,0.0,896.0,0.0,7.0,6.0,39.0,0.0,0.0,0.0
2013-05-11,43.0,0.0,0.0,2.0,251.0,8.0,0.0,1.0,0.0,0.0,24.0,3.0,20.0,79.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,18.0,0.0,12.0,22.0,0.0,0.0,63.0,0.0,54.0,10.0,202.0,0.0,0.0,0.0,0.0,25.0,57.0,,0.0,0.0,2.0,0.0,21.0,896.0,0.0,10.0,4.0,22.0,0.0,0.0,3.0
2013-05-18,39.0,0.0,0.0,0.0,275.0,10.0,0.0,2.0,0.0,2.0,32.0,3.0,27.0,24.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,21.0,51.0,7.0,8.0,14.0,0.0,0.0,12.0,0.0,81.0,8.0,14.0,0.0,0.0,0.0,0.0,34.0,60.0,,0.0,0.0,0.0,0.0,0.0,664.0,0.0,6.0,10.0,12.0,0.0,0.0,1.0
2013-05-25,46.0,1.0,0.0,10.0,267.0,7.0,0.0,0.0,0.0,0.0,9.0,7.0,22.0,30.0,0.0,0.0,6.0,0.0,0.0,1.0,18.0,36.0,8.0,0.0,10.0,17.0,0.0,0.0,7.0,0.0,96.0,8.0,171.0,0.0,0.0,0.0,0.0,10.0,29.0,,0.0,0.0,0.0,0.0,0.0,631.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2013-06-01,42.0,0.0,0.0,8.0,428.0,3.0,0.0,0.0,0.0,13.0,14.0,0.0,36.0,91.0,5.0,0.0,1.0,9.0,0.0,4.0,0.0,32.0,9.0,0.0,13.0,0.0,0.0,0.0,9.0,0.0,71.0,8.0,208.0,0.0,0.0,0.0,0.0,19.0,58.0,,0.0,0.0,0.0,0.0,0.0,929.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2013-06-08,37.0,0.0,0.0,2.0,322.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,25.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,29.0,9.0,0.0,6.0,0.0,0.0,0.0,20.0,0.0,86.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,65.0,,0.0,0.0,0.0,0.0,0.0,465.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2013-06-15,41.0,0.0,0.0,8.0,169.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,35.0,12.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,104.0,7.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-06-22,22.0,1.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,2.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2013-06-29,37.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-06,23.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,33.0,0.0,12.0,9.0,70.0,0.0,0.0,0.0,0.0,0.0,10.0,89.0,15.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,21.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-13,25.0,1.0,0.0,0.0,67.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-20,4.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,1.0,0.0,3.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2013-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,3.0,0.0,0.0,45.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2013-08-10,22.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2013-08-17,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2013-08-24,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,6.0,0.0,31.0,0.0,3.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2013-08-31,36.0,2.0,0.0,1.0,24.0,9.0,0.0,0.0,0.0,17.0,5.0,0.0,16.0,41.0,0.0,0.0,0.0,0.0,4.0,3.0,14.0,0.0,37.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2013-09-07,62.0,2.0,0.0,7.0,67.0,12.0,0.0,0.0,4.0,20.0,26.0,0.0,17.0,54.0,0.0,6.0,12.0,0.0,14.0,3.0,9.0,0.0,33.0,0.0,14.0,0.0,0.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,0.0,2.0,0.0,9.0,266.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0
2013-09-14,64.0,3.0,0.0,12.0,129.0,13.0,0.0,0.0,5.0,109.0,19.0,2.0,4.0,43.0,0.0,24.0,15.0,0.0,26.0,0.0,5.0,0.0,10.0,23.0,12.0,0.0,0.0,32.0,4.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,8.0,32.0,19.0,,0.0,0.0,0.0,0.0,0.0,398.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0
2013-09-21,60.0,4.0,0.0,5.0,133.0,19.0,0.0,0.0,7.0,20.0,13.0,0.0,8.0,127.0,0.0,4.0,4.0,0.0,61.0,0.0,68.0,0.0,0.0,29.0,13.0,0.0,1.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,37.0,53.0,,0.0,0.0,0.0,0.0,0.0,498.0,0.0,3.0,7.0,0.0,9.0,0.0,3.0
2013-09-28,62.0,4.0,0.0,0.0,169.0,22.0,0.0,0.0,6.0,37.0,37.0,0.0,8.0,71.0,13.0,15.0,12.0,0.0,57.0,0.0,55.0,25.0,29.0,70.0,21.0,0.0,0.0,5.0,11.0,3.0,0.0,14.0,0.0,26.0,1.0,0.0,3.0,16.0,13.0,,2.0,0.0,2.0,0.0,0.0,896.0,0.0,5.0,14.0,0.0,6.0,0.0,1.0
2013-10-05,40.0,7.0,0.0,3.0,149.0,21.0,0.0,3.0,4.0,59.0,26.0,0.0,9.0,114.0,12.0,40.0,13.0,13.0,53.0,0.0,63.0,0.0,20.0,3.0,18.0,22.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,2.0,0.0,23.0,0.0,0.0,,1.0,0.0,4.0,1.0,32.0,1294.0,37.0,6.0,17.0,14.0,5.0,15.0,1.0
2013-10-12,49.0,6.0,0.0,6.0,251.0,5.0,0.0,2.0,4.0,70.0,25.0,0.0,16.0,86.0,37.0,47.0,11.0,8.0,55.0,0.0,44.0,56.0,21.0,13.0,17.0,19.0,2.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,2.0,29.0,13.0,12.0,19.0,,0.0,0.0,10.0,0.0,0.0,1427.0,25.0,7.0,27.0,12.0,7.0,0.0,1.0
2013-10-19,61.0,3.0,0.0,17.0,361.0,5.0,0.0,1.0,6.0,85.0,13.0,0.0,15.0,87.0,42.0,44.0,9.0,5.0,41.0,0.0,27.0,33.0,16.0,58.0,17.0,14.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,17.0,2.0,34.0,16.0,6.0,18.0,,3.0,0.0,4.0,0.0,68.0,1527.0,24.0,3.0,20.0,1.0,6.0,5.0,4.0
2013-10-26,68.0,2.0,0.0,9.0,330.0,11.0,0.0,2.0,4.0,65.0,18.0,0.0,21.0,94.0,30.0,32.0,13.0,10.0,38.0,4.0,51.0,43.0,6.0,27.0,19.0,12.0,3.0,18.0,5.0,9.0,0.0,16.0,0.0,8.0,0.0,21.0,7.0,6.0,36.0,,3.0,0.0,7.0,6.0,68.0,1759.0,26.0,4.0,29.0,9.0,9.0,25.0,3.0
2013-11-02,68.0,1.0,6.0,16.0,396.0,6.0,0.0,4.0,4.0,176.0,36.0,0.0,28.0,95.0,52.0,41.0,9.0,14.0,43.0,0.0,43.0,47.0,32.0,58.0,22.0,25.0,4.0,25.0,20.0,6.0,0.0,21.0,0.0,17.0,2.0,48.0,15.0,12.0,54.0,,5.0,6.0,7.0,3.0,35.0,2290.0,35.0,8.0,34.0,33.0,12.0,0.0,4.0
2013-11-09,76.0,4.0,6.0,18.0,298.0,0.0,0.0,5.0,8.0,111.0,43.0,0.0,21.0,86.0,37.0,15.0,10.0,6.0,42.0,6.0,48.0,41.0,32.0,65.0,29.0,11.0,0.0,25.0,3.0,7.0,0.0,12.0,0.0,36.0,2.0,62.0,24.0,0.0,67.0,,9.0,4.0,3.0,17.0,80.0,2224.0,47.0,5.0,41.0,15.0,11.0,12.0,3.0
2013-11-16,58.0,0.0,23.0,17.0,436.0,17.0,0.0,6.0,9.0,120.0,29.0,0.0,31.0,104.0,27.0,33.0,4.0,11.0,51.0,0.0,71.0,27.0,8.0,41.0,36.0,35.0,2.0,0.0,1.0,9.0,0.0,27.0,0.0,27.0,1.0,31.0,38.0,25.0,54.0,,3.0,3.0,3.0,6.0,106.0,2356.0,43.0,3.0,37.0,33.0,7.0,9.0,2.0
2013-11-23,77.0,0.0,32.0,24.0,412.0,0.0,0.0,2.0,11.0,185.0,71.0,0.0,20.0,141.0,33.0,3.0,15.0,5.0,44.0,2.0,65.0,50.0,29.0,81.0,22.0,41.0,7.0,0.0,7.0,7.0,7.0,29.0,0.0,16.0,6.0,57.0,12.0,55.0,114.0,,1.0,0.0,6.0,21.0,115.0,2921.0,48.0,11.0,46.0,50.0,8.0,25.0,2.0
2013-11-30,59.0,3.0,19.0,30.0,102.0,15.0,0.0,7.0,6.0,52.0,31.0,0.0,32.0,96.0,37.0,20.0,5.0,11.0,56.0,2.0,58.0,28.0,7.0,45.0,32.0,31.0,6.0,22.0,4.0,7.0,0.0,22.0,0.0,17.0,1.0,37.0,34.0,21.0,87.0,,7.0,4.0,1.0,7.0,65.0,2356.0,34.0,9.0,52.0,14.0,6.0,26.0,2.0
2013-12-07,82.0,1.0,17.0,23.0,459.0,16.0,0.0,11.0,7.0,146.0,50.0,0.0,23.0,84.0,34.0,30.0,8.0,14.0,48.0,2.0,46.0,24.0,12.0,40.0,46.0,20.0,4.0,1.0,12.0,8.0,0.0,18.0,12.0,11.0,3.0,14.0,26.0,5.0,60.0,,2.0,9.0,6.0,24.0,38.0,2522.0,28.0,7.0,40.0,0.0,5.0,24.0,2.0
